id,sample,label 
1604,w jaki sposób oblicza siê okres letniego sta¿u pracy  w jakim podmiocie oraz kiedy musi byæ przepracowany,prawo farmaceutyczne
1605,jak kszta³tuje siê odpowiedzialnoœæ odszkodowawcza lekarza na tzw kontrakcie,prawo medyczne
1606,jaki jest termin na zawiadomienie wskazanych organów je¿eli tak to jakie konsekwencje wi¹¿¹ siê z niedotrzymaniem terminu,prawo farmaceutyczne
1607,jakie prawa i obowi¹zki ma osoba wezwana na przes³uchanie w charakterze œwiadka wpostêpowaniu cywilnym,prawo medyczne
1608,czy obowi¹zek posiadania kas fiskalnych online od  lipca  r dotyczy lekarzy i podmiotów leczniczych,prawo podatkowe
1609,co w œwietle przedstawionego stanu faktycznego powinna w pierwszej kolejnoœci uczyniæ wspólnota mieszkaniowa,prawo cywilne
1610,w jaki sposób mo¿na odzyskaæ pieni¹dze,prawo karne
1611,jakie s¹ prawa i obowi¹zki klienta na przes³uchaniu w charakterze œwiadka,prawo karne
1612,czy dokument który posiada klientka wystarczy do udokumentowania sta¿u zatrudnienia jak obecnie mo¿e zachowaæ siê klientka,prawo pracy
1613,w jakich sytuacjach mo¿liwe jest prowadzenie dokumentacji w formie papierowej jak wygl¹da sytuacja z rodo w przypadku korzystania z systemów obs³uguj¹cych dokumentacjê medyczn¹ czy lekarze w pe³ni mog¹ im zaufaæ kto ponosi odpowiedzialnoœæ za dane osobowe czy mo¿liwe jest indywidualne stworzenie takiego programu przez jakiegoœ informatyka,prawo administracyjne
1614,czy dy¿urowanie w nocnej pomocy lekarskiej niœoz w szpitalu o ii stopniu zabezpieczenia uprawnia klienta do otrzymania dodatku covidowego,prawo medyczne
1615,jak powinna byæ prowadzona ewidencja sporz¹dzonych w aptece leków recepturowych czy mo¿na prowadziæ j¹ w formie elektronicznej,prawo farmaceutyczne
1616,czy sprzeda¿ czêœci u³amkowej  lokalu u¿ytkowego kupionego w  r w procedurze zwolnienia z vat bêdzie podlega³a opodatkowania tym podatkiem,prawo podatkowe
1617,jakie s¹ korzyœci z posiadania orzeczenia o chorobie zawodowej wywo³anej przez covid np do emerytury czy jest konieczne aby w zak³adzie opieki zdrowotnej by³o stwierdzone ognisko epidemii,prawo pracy
1618,jak nale¿y post¹piæ w przedmiotowej sytuacji,prawo karne
1619,czy osoby funkcyjne mog¹ œwiadczyæ us³ugi na rzecz izby aptekarskiej w ramach prowadzonej dzia³alnoœci gospodarczej czy w takim przypadku izba bêdzie zobowi¹zana do odprowadzania sk³adek na ubezpieczenia spo³eczne,prawo administracyjne
1620,czy s¹ prawne mo¿liwoœci realizacji pomys³u klienta,prawo cywilne
1621,czy klientka mo¿e zawrzeæ umowê proponowan¹ przez pracodawcê u którego odbywa sta¿ podyplomowy,prawo medyczne
1622,czy podczas wykonywania testów z platformy eedukacja klientce nale¿y siê urlop szkoleniowy,prawo farmaceutyczne
1623,czy na receptach spoza ue na rewersie nale¿y wpisywaæ dane paszportu,prawo farmaceutyczne
1624,czy mo¿na siê od tego wyroku odwo³aæ,prawo karne
1625,czy mo¿liwe jest dokonanie przez pracodawcê wypowiedzenia zmieniaj¹cego wraz z obni¿eniem wynagrodzenia ewentualnie uzupe³nienie ró¿nicy dodatkiem,prawo pracy
1626,czy treœæ umowy o zakazie konkurencji podpisanej przez klientkê jest zgodna z prawem,prawo pracy
1627,czy w przypadku sprzeda¿y na kwotê do  z³otych apteka mo¿e wystawiæ standardow¹ fakturê vat,prawo podatkowe
1628,czy spó³dzielnia mieszkaniowa mog³aby wydzieliæ parking i oznaczyæ ¿e nale¿y on do wy³¹cznego u¿ytku mieszkañców jednego bloku,prawo administracyjne
1629,w jaki sposób klient powinien siê zachowaæ jakie s¹ prawa i obowi¹zki œwiadka w postêpowaniu cywilnym,prawo medyczne
1630,czy sta¿ klientki bêdzie wyd³u¿ony o czas pobytu na sor,prawo medyczne
1631,czy gabinet s³u¿¹cy do udzielania œwiadczeñ zdrowotnych mo¿e byæ pomieszczeniem przejœciowym,prawo medyczne
1632,czy z tytu³u szkolenia klientowi bêdzie przys³ugiwa³ dodatkowy dzieñ wolny urlop szkoleniowy,prawo pracy
1633,jaki okres wypowiedzenia obowi¹zuje klientkê czy mo¿na skróciæ okres wypowiedzenia,prawo pracy
1634,czy pracodawca ma prawo oddelegowaæ klienta do pracy przy kwalifikowaniu do szczepienia przeciw covid,prawo medyczne
1635,jak¹ procedurê nale¿y rozpocz¹æ i kto ma j¹ przeprowadziæ aby ustaliæ czy s¹ jacyœ spadkobiercy po zmar³ym,prawo cywilne
1636,czy klient po powrocie z dominikany bêdzie objêty obowi¹zkiem odbycia kwarantanny czy klient istnieje mo¿liwoœæ unikniêcia obowi¹zku kwarantanny,prawo medyczne
1637,czy okres wypowiedzenia wynosi  tygodnie czy w przypadku okresu wypowiedzenia liczy siê sta¿ pracy w danym szpitalu czy ogólny sta¿ pracy,prawo pracy
1638,w jaki sposób klient mo¿e wyst¹piæ o ustawienie znaku który zaka¿e przejazdu autokarów,prawo administracyjne
1639,czy pracownik jest zobowi¹zany wykonaæ badania okresowe u lekarza wskazanego przez pracodawcê czy te¿ mo¿e wybraæ siê do jakiegokolwiek innego lekarza medycyny pracy,prawo pracy
1640,w jaki sposób klient mo¿e uzyskaæ numer ksiêgi wieczystej swojego mieszkania,prawo cywilne
1641,jak kszta³tuj¹ siê prawa i obowi¹zki klientki w zwi¹zku z wezwaniem na przes³uchanie do prokuratury,prawo karne
1642,czy na receptach spoza ue zagranicznych np z ukrainy na rewersie nale¿y wpisywaæ dane paszportu,prawo farmaceutyczne
1643,czy klient jako farmaceuta mo¿e zostaæ zatrudniony w ramach sta¿u z urzêdu pracy z wynagrodzeniem ni¿szym ni¿ minimalne,prawo pracy
1644,czy do powierzchni u¿ytkowej lokalu mo¿na doliczyæ powierzchniê pomieszczenia gospodarczego oraz gara¿u,prawo administracyjne
1645,który podmiot leczniczy powinien wyp³aciæ dodatek covidowy klientce która realizuj¹c sta¿ podyplomowy dy¿urowa³a w podmiocie zewnêtrznym w ramach szpitalnego oddzia³u ratunkowego,prawo medyczne
1646,czy klientka musi podpisaæ umowê czy przedsiêbiorstwo energetyczne bêdzie musia³o pokryæ szkodê spowodowan¹ pracami budowlanymi,prawo cywilne
1647,czy apteka mo¿e ¿¹daæ od farmaceuty dostarczenia notarialnie poœwiadczonej kopii prawa wykonywania zawodu czy apteka mo¿e ¿¹daæ od zatrudnianego farmaceuty kopii dowodu osobistego,prawo pracy
1648,czy klient powinien udostêpniæ dane na ¿¹danie przedstawiciela banku,prawo administracyjne
1649,czy udzia³ w odziedziczonej nieruchomoœci pochodz¹cej ze wspólnoty rolniczej przeszed³ na klienta je¿eli nie to co nale¿y zrobiæ w tym celu,prawo cywilne
1650,zgoda jakiego organu jest wymagana w niniejszej sytuacji,prawo medyczne
1651,czy w wypowiedzeniu umowy o pracê zawartej na czas nieokreœlony musi byæ podany powód wypowiedzenia czy w przypadku gdy umowa zostanie wypowiedziana niezgodnie z prawem pracownik musi byæ przywrócony do pracy czy mo¿na wyp³aciæ pracownikowi odszkodowanie,prawo pracy
1652,czy obowi¹zek posiadania kas fiskalnych online od  lipca  r dotyczy lekarzy i podmiotów leczniczych,prawo podatkowe
1653,czy apteka ogólnodostêpna mo¿e wysy³aæ leki na receptê do pacjenta je¿eli nie to jaki s¹ mo¿liwe konsekwencje takiego dzia³ania,prawo farmaceutyczne
1654,czy pracodawca ma prawo zastosowaæ wskazane rozwi¹zanie czy pracodawca ma prawo ewidencjonowania czasu pracy osób które nie pracuj¹ w formie zdalnej,prawo pracy
1655,ile wynosi w tej sytuacji okres wypowiedzenia i kiedy klientka powinna zakoñczyæ pracê w tym miejscu,prawo cywilne
1656,czy w zwi¹zku z nieœcis³oœci¹ w sprawie iloœci leków klientka mo¿e dostaæ wypowiedzenie dyscyplinarne,prawo farmaceutyczne
1657,czy klientka mo¿e siê ubiegaæ o mieszkanie z wojska,prawo administracyjne
1658,jakie s¹ prawa i obowi¹zki klientki na przes³uchaniu w charakterze œwiadka,prawo karne
1659,czy apteka mo¿e ¿¹daæ od farmaceuty dostarczenia notarialnie poœwiadczonej kopii prawa wykonywania zawodu na koszt klientki czy pracodawca mo¿e zatrzymaæ kopie dokumentów przekazanych przez klientkê w aktach pracowniczych,prawo pracy
1660,czy klientka mog³a wprowadziæ tak¹ procedurê i czy mo¿e j¹ utrzymaæ po odwo³aniu epidemii,prawo medyczne
1661,jakie oc powinien wykupiæ kwotê suma gwarancyjna jakie s¹ inne dopuszczalne formy zabezpieczenia przed roszczeniami ze strony pacjentów,prawo medyczne
1662,czy pracodawca mo¿e zmniejszyæ etat matce klientki czy pracodawca mo¿e oddelegowaæ klientkê do innej apteki,prawo pracy
1663,co mo¿e zrobiæ klientka w przedmiotowej sprawie,prawo cywilne
1664,klientka zwraca siê z proœb¹ o pomoc w sporz¹dzeniu repliki na odpowiedŸ na zarzuty w postêpowaniu upominawczym,prawo cywilne
1665,czy w œwietle stanu faktycznego ¿ona klienta mo¿e prowadziæ dzia³alnoœæ gospodarcz¹w przedmiotowym lokalu,prawo administracyjne
1666,czy klientowi przys³ugiwaæ bêdzie dzieñ wolny w zwi¹zku z tym ¿e œwiêto  maja przypada w sobotê,prawo medyczne
1667,czy klientka mo¿e wydaæ zaœwiadczenie o stanie zdrowia pacjenta rodzinie pacjenta w celu umo¿liwienia z³o¿enia wniosku o ubezw³asnowolnienie pacjenta,prawo medyczne
1668,jakie mo¿liwoœci prawne w przedstawionej sytuacji posiada pracodawca jak w odniesieniu do tych mo¿liwoœci mo¿e zareagowaæ klientka,prawo pracy
1669,czy zainteresowany móg³ skorzystaæ z urlopu na ¿¹dnie w przedmiotowej sprawie jaka sankcja grozi pracodawcy za brak przeprowadzenia wymaganego szkolenia bhp,prawo pracy
1670,od jakiego momentu czynsz najmu jest nale¿ny nowemu w³aœcicielowi,prawo cywilne
1671,czy w³aœciciel lokalu mo¿e zbieraæ podpisy pod swoim projektem uchwa³y wspólnoty mieszkaniowej i uchwaliæ j¹ przez zebranie podpisów z pominiêciem zarz¹du wspólnoty,prawo cywilne
1672,co powinien zrobiæ klient,prawo medyczne
1673,czy pracodawca dowie siê z jakiej przyczyny klient jest na kwarantannie czy w wa¿nej sprawie mechanik mo¿e przyjœæ do klienta ¿eby naprawiæ uszkodzon¹ instalacjê czy klient mo¿e odebraæ list od listonosza który do niego przyjdzie czy gdyby klient wyszed³ z domu i zatrzyma³a go na tym policja to czy w razie wykonania testu by³aby to podstawa do odwo³ania,prawo medyczne
1674,czy ¿ona klienta zobowi¹zana jest do wykorzystania urlopu wypoczynkowego przed pójœciem na urlop wychowawczy,prawo pracy
1675,czy klientka jako kierownik podmiotu leczniczego powinna dodatkowo poinformowaæ pacjentkê o odmowie udzielenia œwiadczeñ czy obowi¹zek ten le¿a³ po stronie lekarza jak nale¿y zachowaæ siê obecnie w zwi¹zku z ponownym zg³oszeniem siê pacjentki do podmiotu,prawo medyczne
1676,czy pracodawca bêdzie móg³ wypowiedzieæ umowê o pracê je¿eli pracownik skorzysta z dnia wolnego na oddanie krwi czy w przypadku takiego wypowiedzenia pracownik bêdzie móg³ siê odwo³aæ,prawo pracy
1677,czy klientkê obowi¹zuj¹ nowe przepisy dotycz¹ce obowi¹zku prowadzenia kasy fiskalnej online,prawo podatkowe
1678,czy zapisy nowej umowy s¹ niekorzystne dla klientki czy klientka powinna domagaæ siê zmiany warunków w formie aneksu do obowi¹zuj¹cej umowy czy zak³adaj¹c ¿e klientka podpisze now¹ umowê nie zamyka to roszczeñ do ewentualnego wyst¹pienia o wyrównanie dodatku covidowego z przesz³oœci,prawo cywilne
1679,czy klientka mo¿e w jakiœ sposób sprzedaæ samochód nale¿¹cy do jej zmar³ej matki jak wygl¹da zakres dostêpu rodziny do konta bankowego osoby zmar³ej,prawo cywilne
1680,czy konsument mo¿e odst¹piæ od umowy zawartej na odleg³oœæ je¿eli zakupi³ suplement diety z krótkim terminem wa¿noœci,prawo administracyjne
1681,czy klientka mo¿e pe³niæ dy¿ury medyczne na oddziale po³o¿nictwa na podstawie umowy kontraktowej,prawo medyczne
1682,czy istnieje mo¿liwoœæ otwarcia punktu aptecznego w tej samej miejscowoœci w której istnieje ju¿ apteka czy istnieje mo¿liwoœæ otwarcia drugiej apteki w tej samej miejscowoœci w odleg³oœci oko³o  metrów w jaki sposób wylicza siê odleg³oœæ w takim przypadku,prawo farmaceutyczne
1683,czy ¿ona klienta mo¿e ubiegaæ siê o wyp³atê œrodków z funduszu gwarantowanych œwiadczeñ pracowniczych jakie warunki nale¿y spe³niæ aby otrzymaæ takie œwiadczenie,prawo pracy
1684,czy zachowanie mê¿a klientki wype³nia przes³anki do wszczêcia przeciwko niemu postêpowania dyscyplinarnego,prawo medyczne
1685,jakie kroki mo¿e podj¹æ klient w przedmiotowej sprawie,prawo cywilne
1686,czy istnieje prawnie dopuszczalna mo¿liwoœæ sprzeda¿y przez klientkê apteki ogólnodostêpnej wraz z zezwoleniem na prowadzenie apteki spó³ce jawnej farmaceutów b¹dŸ farmaceutom wykonuj¹cym dzia³alnoœæ w ramach innej formy prawnej,prawo farmaceutyczne
1687,czy pacjent ma prawo ¿¹daæ numeru polisy ubezpieczeniowej podmiotu leczniczego jak kszta³tuje siê odpowiedzialnoœæ podmiotu leczniczego i lekarzy w przedmiotowej sprawie,prawo medyczne
1688,czy umowa przes³ana przez klienta jest zgodna z obecnie obowi¹zuj¹cymi przepisami,prawo medyczne
1689,czy klientka bêdzie mog³a skorzystaæ ze zwolnienia z vat je¿eli bêdzie œwiadczyæ us³ugi na rzecz podmiotu leczniczego jako farmaceuta,prawo medyczne
1690,czy je¿eli klientka ukoñczy kurs w cem i uzyska odpowiedni certyfikat to bêdzie mog³a przeprowadzaæ zabiegi których nauczy siê na tym kursie,prawo medyczne
1691,jakie obecnie obowi¹zuj¹ limity osób w przypadku spotkañ,prawo medyczne
1692,czy na podstawie przes³anej umowy klient bêdzie zobowi¹zany do œwiadczenia us³ug w dowolnej wskazanej przez zleceniodawcê placówce,prawo medyczne
1693,czy klientka mo¿e skróciæ czas otwarcia apteki,prawo farmaceutyczne
1694,czy przy przyjêciu spadku z dobrodziejstwem inwentarza klient mo¿e odpowiadaæ ca³ym maj¹tkiem jaki bêdzie termin do odrzucenia spadku przez dzieci klienta w jaki sposób klient dowie siê o tym ¿e jest spadkobierc¹ co klient powinien zrobiæ aby nie dziedziczyæ spadku,prawo cywilne
1695,jak przedstawia siê odpowiedzialnoœæ klientki w jaki sposób klientka mo¿e zatrzymaæ rozpowszechnianie zdjêcia,prawo karne
1696,czy dosz³o do naruszenia przepisów rodo w jaki sposób klient powinien post¹piæ,prawo administracyjne
1697,czy w przedmiotowej sprawie ubezpieczyciel kierowcy bêdzie móg³ domagaæ siê regresu od syna klientki jakie kroki w przedmiotowej sprawie powinna podj¹æ klientka,prawo administracyjne
1698,czy klient ma obowi¹zek zwrotu kwoty nienale¿nie wyp³aconej trzynastki czy pracodawca mo¿e obci¹¿yæ pracownicê kadr kwot¹ nienale¿nie wyp³aconej klientowi trzynastki,prawo pracy
1699,jakie s¹ prawa i obowi¹zki œwiadka w postêpowaniu cywilnym czy klientka mo¿e odmówiæ stawienia sie na rozprawie w zwi¹zku z wykupionymi biletami na samolot,prawo medyczne
1700,czy klientka mo¿e zawrzeæ umowê o œwiadczenie us³ug medycznych z innym lekarzem,prawo medyczne
1701,czy klientka mo¿e podj¹æ jeszcze jakieœ kroki w przedmiotowej sprawie czy istnieje inna instytucja do której klientka mog³aby zg³osiæ zaistnia³¹ sytuacjê,prawo administracyjne
1702,jak przedstawiaj¹ siê prawa i obowi¹zki pracownika oraz pracodawcy w sytuacji powrotu pracownika z urlopu zwi¹zanego z macierzyñstwem,prawo pracy
1703,czy zak³adowy lekarz medycyny pracy mo¿e w ramach badañ profilaktycznych skierowaæ klienta na badanie przesiewowe w kierunku wirusa hiv,prawo medyczne
1704,czy klientka musi stawiæ siê na rozprawie rozwodowej je¿eli nie dosta³a na ni¹ wezwania,prawo cywilne
1705,czy gdyby klientka chcia³a pracowaæ w innym podmiocie leczniczym to czy zgodnie z prawem mo¿e œwiadczyæ tam us³ugi medyczne przy kwalifikacji do szczepieñ ochronnych przeciwko covid,prawo medyczne
1706,gdzie klientka mo¿e znaleŸæ listê jednostek akredytowanych do prowadzenia szkoleñ dla oia w krakowie,prawo farmaceutyczne
1707,na jaki okres czasu mo¿e byæ zastosowane tymczasowe aresztowanie jak kszta³tuj¹ siê prawa i obowi¹zki pracownika oraz pracodawcy w przypadku tymczasowego aresztowania czy pracownik tymczasowo aresztowany mo¿e zostaæ zwolniony z pracy,prawo karne
1708,czy brat klienta ma prawo do korzystania z mieszkania,prawo cywilne
1709,jakie kroki prawne mo¿e podj¹æ wspólnota mieszkaniowa w przedmiotowej sprawie,prawo karne
1710,czy klient mo¿e wliczyæ czas sta¿u do okresu wymaganego doœwiadczenia zawodowego,prawo medyczne
1711,czy klientka mo¿e nadal prowadziæ terapiê ma³oletniego,prawo medyczne
1712,kiedy lekarz mo¿e odmówiæ udzielenia œwiadczenia zdrowotnego czy lekarz ma obowi¹zek zasugerowania innego lekarza,prawo medyczne
1713,czy lekarze powinni aktualizowaæ swoje dane w rejestrze lekarzy uprawnionych do badañ kierowców który prowadzi urz¹d marsza³kowski,prawo administracyjne
1714,czy wspólnota jest z tego tytu³u zobowi¹zana do uiszczania podatku vat,prawo cywilne
1715,jak przedstawia siê obowi¹zek przejmowania dokumentacji medycznej w przypadku zakoñczenia prowadzenia dzia³alnoœci leczniczej czy o zakoñczeniu dzia³alnoœci leczniczej nale¿y informowaæ pacjentów którzy siê w niej regularnie lecz¹,prawo medyczne
1716,jak przedstawiaj¹ siê zasady wyliczania przys³uguj¹cych dni urlopu wypoczynkowego czy klientka mo¿e ¿¹daæ wydania od pracodawcy dokumentacji na podstawie której wnosi³a o urlop wypoczynkowy,prawo pracy
1717,czy pracodawca mo¿e przenieœæ matkê klientki do pracy w innej aptece,prawo pracy
1718,czy klientka ma obowi¹zek wydania dokumentacji medycznej w przypadku proœby wys³anej mailowo lub przekazanej telefonicznie jakie s¹ procedury udostêpniania dokumentacji medycznej w podmiocie leczniczym,prawo medyczne
1719,jakie s¹ prawa i obowi¹zki klienta na przes³uchaniu w charakterze œwiadka,prawo karne
1720,jakie jest obecnie minimalne wynagrodzenia lekarza odbywaj¹cego specjalizacje w trybie pozarezydenckim,prawo medyczne
1721,jakie kroki mo¿e w tym momencie podj¹æ klient,prawo cywilne
1722,czy klientka mo¿e domagaæ siê zap³aty dodatku covidowego za grudzieñ  r,prawo medyczne
1723,jakie przepisy prawa obliguj¹ by³ego zarz¹dcê do przekazania dokumentacji wspólnoty mieszkaniowej,prawo cywilne
